pulse rate,stimulus amplitude (uA),amplitude,run,spike times (us)
400,390.53,1*threshold,4,0.025859999999999998
400,390.53,1*threshold,4,0.031044999999999996
400,390.53,1*threshold,4,0.033374999999999995
400,390.53,1*threshold,4,0.04092
400,390.53,1*threshold,4,0.04335
400,390.53,1*threshold,4,0.050864999999999994
400,390.53,1*threshold,4,0.053434999999999996
400,390.53,1*threshold,4,0.058344999999999994
400,390.53,1*threshold,4,0.060915
400,390.53,1*threshold,4,0.06333499999999999
400,390.53,1*threshold,4,0.06584
400,390.53,1*threshold,4,0.068355
400,390.53,1*threshold,4,0.070795
400,390.53,1*threshold,4,0.073335
400,390.53,1*threshold,4,0.07584999999999999
400,390.53,1*threshold,4,0.078345
400,390.53,1*threshold,4,0.08084
400,390.53,1*threshold,4,0.08328999999999999
400,390.53,1*threshold,4,0.08585499999999999
400,390.53,1*threshold,4,0.08834499999999999
400,390.53,1*threshold,4,0.090875
400,390.53,1*threshold,4,0.09340999999999999
400,390.53,1*threshold,4,0.09584999999999999
400,390.53,1*threshold,4,0.09841499999999999
400,390.53,1*threshold,4,0.10361999999999999
400,390.53,1*threshold,4,0.10586
400,390.53,1*threshold,4,0.10836499999999999
400,390.53,1*threshold,4,0.11338999999999999
400,390.53,1*threshold,4,0.11588499999999999
400,390.53,1*threshold,4,0.11835999999999999
400,390.53,1*threshold,4,0.13351
400,390.53,1*threshold,4,0.13597499999999998
400,390.53,1*threshold,4,0.138315
400,390.53,1*threshold,4,0.14082
400,390.53,1*threshold,4,0.14331
400,390.53,1*threshold,4,0.14578999999999998
400,390.53,1*threshold,4,0.14833
400,390.53,1*threshold,4,0.150855
400,390.53,1*threshold,4,0.153325
400,390.53,1*threshold,4,0.15585
400,390.53,1*threshold,4,0.15833999999999998
400,390.53,1*threshold,4,0.160825
400,390.53,1*threshold,4,0.163345
400,390.53,1*threshold,4,0.17334
400,390.53,1*threshold,4,0.17595999999999998
400,390.53,1*threshold,4,0.17840499999999998
400,390.53,1*threshold,4,0.18079499999999998
400,390.53,1*threshold,4,0.18338
400,390.53,1*threshold,4,0.18581499999999998
400,390.53,1*threshold,4,0.19344499999999998
400,390.53,1*threshold,4,0.195845
400,390.53,1*threshold,4,0.19833499999999998
400,390.53,1*threshold,4,0.200845
400,390.53,1*threshold,4,0.20395499999999997
400,390.53,1*threshold,4,0.20901499999999998
400,390.53,1*threshold,4,0.22081499999999998
400,390.53,1*threshold,4,0.22599999999999998
400,390.53,1*threshold,4,0.22833499999999998
400,390.53,1*threshold,4,0.23094499999999998
400,390.53,1*threshold,4,0.23346999999999998
400,390.53,1*threshold,4,0.23583999999999997
400,390.53,1*threshold,4,0.23834999999999998
400,390.53,1*threshold,4,0.24084499999999998
400,390.53,1*threshold,4,0.2433
400,390.53,1*threshold,4,0.24585999999999997
400,390.53,1*threshold,4,0.24830499999999997
400,390.53,1*threshold,4,0.250915
400,390.53,1*threshold,4,0.25399
400,390.53,1*threshold,4,0.25586499999999995
400,390.53,1*threshold,4,0.25834999999999997
400,390.53,1*threshold,4,0.26080499999999995
400,390.53,1*threshold,4,0.266045
400,390.53,1*threshold,4,0.26827999999999996
400,390.53,1*threshold,4,0.27087
400,390.53,1*threshold,4,0.27330499999999996
400,390.53,1*threshold,4,0.275895
400,390.53,1*threshold,4,0.2784
400,390.53,1*threshold,4,0.28082999999999997
400,390.53,1*threshold,4,0.28584499999999996
400,390.53,1*threshold,4,0.28844
400,390.53,1*threshold,4,0.290855
400,390.53,1*threshold,5,0.0009699999999999999
400,390.53,1*threshold,5,0.003345
400,390.53,1*threshold,5,0.0058449999999999995
400,390.53,1*threshold,5,0.008324999999999999
400,390.53,1*threshold,5,0.010979999999999998
400,390.53,1*threshold,5,0.016
400,390.53,1*threshold,5,0.025924999999999997
400,390.53,1*threshold,5,0.028349999999999997
400,390.53,1*threshold,5,0.034054999999999995
400,390.53,1*threshold,5,0.045884999999999995
400,390.53,1*threshold,5,0.048405
400,390.53,1*threshold,5,0.050859999999999995
400,390.53,1*threshold,5,0.053314999999999994
400,390.53,1*threshold,5,0.05583
400,390.53,1*threshold,5,0.060864999999999995
400,390.53,1*threshold,5,0.06344999999999999
400,390.53,1*threshold,5,0.065825
400,390.53,1*threshold,5,0.06837
400,390.53,1*threshold,5,0.074195
400,390.53,1*threshold,5,0.076065
400,390.53,1*threshold,5,0.078355
400,390.53,1*threshold,5,0.08088999999999999
400,390.53,1*threshold,5,0.08335999999999999
400,390.53,1*threshold,5,0.085905
400,390.53,1*threshold,5,0.08837999999999999
400,390.53,1*threshold,5,0.090775
400,390.53,1*threshold,5,0.09336
400,390.53,1*threshold,5,0.09586499999999999
400,390.53,1*threshold,5,0.09831999999999999
400,390.53,1*threshold,5,0.10084499999999999
400,390.53,1*threshold,5,0.11099999999999999
400,390.53,1*threshold,5,0.11333499999999999
400,390.53,1*threshold,5,0.11589499999999998
400,390.53,1*threshold,5,0.12836499999999998
400,390.53,1*threshold,5,0.13586499999999999
400,390.53,1*threshold,5,0.14101999999999998
400,390.53,1*threshold,5,0.14334999999999998
400,390.53,1*threshold,5,0.15341
400,390.53,1*threshold,5,0.155825
400,390.53,1*threshold,5,0.15836499999999998
400,390.53,1*threshold,5,0.16083999999999998
400,390.53,1*threshold,5,0.163325
400,390.53,1*threshold,5,0.16582999999999998
400,390.53,1*threshold,5,0.1684
400,390.53,1*threshold,5,0.17078
400,390.53,1*threshold,5,0.178495
400,390.53,1*threshold,5,0.180805
400,390.53,1*threshold,5,0.18330999999999997
400,390.53,1*threshold,5,0.18589499999999998
400,390.53,1*threshold,5,0.18835999999999997
400,390.53,1*threshold,5,0.19085
400,390.53,1*threshold,5,0.19336499999999998
400,390.53,1*threshold,5,0.19641499999999998
400,390.53,1*threshold,5,0.19832999999999998
400,390.53,1*threshold,5,0.20082499999999998
400,390.53,1*threshold,5,0.20329499999999998
400,390.53,1*threshold,5,0.20588499999999998
400,390.53,1*threshold,5,0.20833999999999997
400,390.53,1*threshold,5,0.21082499999999998
400,390.53,1*threshold,5,0.218355
400,390.53,1*threshold,5,0.22085
400,390.53,1*threshold,5,0.22335999999999998
400,390.53,1*threshold,5,0.22583499999999998
400,390.53,1*threshold,5,0.228425
400,390.53,1*threshold,5,0.23337999999999998
400,390.53,1*threshold,5,0.23582999999999998
400,390.53,1*threshold,5,0.23843499999999998
400,390.53,1*threshold,5,0.245995
400,390.53,1*threshold,5,0.24830499999999997
400,390.53,1*threshold,5,0.25085999999999997
